,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
16338,20100108,Doha,Roger_Federer,Nikolay_Davydenko,56,0,0,4,5,0-30,0,10,1,0,,2,1,ND,cc6 s17 o3 s2 z3 s2 o1*,,,6s17o3s2z3s2o1*,,0,,6s17o3s2z3s2o1*,,1,,1,0,6,,s17o3s2z3s2o1*,False,False,True,False,False,False,s17o3s2z3s2o1,s17o3s2z3s2o1,soszso,6,2,1,15-30,0,4,5,0,0,0,,,7
16340,20100108,Doha,Roger_Federer,Nikolay_Davydenko,58,0,0,4,5,30-30,0,10,1,0,,2,1,ND,6 s37 b-1*,,,6s37b-1*,,0,,6s37b-1*,,1,,1,0,6,,s37b-1*,False,False,True,False,False,False,s37b1,s37b1,sb,2,2,1,40-30,0,4,5,0,0,0,,,3
16344,20100108,Doha,Roger_Federer,Nikolay_Davydenko,62,0,1,0,0,0-0,0,11,1,0,,1,2,RF,5 b28 f3 b1n@,,,5b28f3b1n@,,0,,5b28f3b1n@,,1,,1,0,5,,b28f3b1n@,False,False,False,False,True,False,b28f3b1n,b28f3b1,bfb,3,1,1,15-0,0,0,0,0,0,1,,,3
16346,20100108,Doha,Roger_Federer,Nikolay_Davydenko,64,0,1,0,0,15-15,0,11,1,0,,1,2,RF,c6 b18 f+3 b3 z3 b-3w@,,,6b18f+3b3z3b-3w@,,0,,6b18f+3b3z3b-3w@,,1,,1,0,6,,b18f+3b3z3b-3w@,False,False,False,False,True,False,b18f3b3z3b3w,b18f3b3z3b3,bfbzb,5,1,1,30-15,0,0,0,0,0,1,,,5
16351,20100108,Doha,Roger_Federer,Nikolay_Davydenko,69,0,1,1,0,0-30,0,12,1,0,,2,1,ND,4 f29 b3 s3 b3 b1w@,,,4f29b3s3b3b1w@,,0,,4f29b3s3b3b1w@,,1,,1,0,4,,f29b3s3b3b1w@,False,False,False,False,True,False,f29b3s3b3b1w,f29b3s3b3b1,fbsbb,5,2,1,15-30,0,1,0,0,0,1,,,5
16355,20100108,Doha,Roger_Federer,Nikolay_Davydenko,73,0,1,1,0,40-40,0,12,1,0,,2,1,ND,4 f39 b3 s3 b3 b3 b3 b3 b1 f3 b2 f1 f2 b2d#,,,4f39b3s3b3b3b3b3b1f3b2f1f2b2d#,,0,,4f39b3s3b3b3b3b3b1f3b2f1f2b2d#,,1,,1,0,4,,f39b3s3b3b3b3b3b1f3b2f1f2b2d#,False,False,False,True,False,False,f39b3s3b3b3b3b3b1f3b2f1f2b2d,f39b3s3b3b3b3b3b1f3b2f1f2b2,fbsbbbbbfbffb,13,2,1,AD-40,0,1,0,0,0,1,,,13
16361,20100108,Doha,Roger_Federer,Nikolay_Davydenko,79,0,1,1,0,40-40,0,12,1,0,,2,1,ND,4 f28 f3*,,,4f28f3*,,0,,4f28f3*,,1,,1,0,4,,f28f3*,False,False,True,False,False,False,f28f3,f28f3,ff,2,2,1,AD-40,0,1,0,0,0,1,,,3
16368,20100108,Doha,Roger_Federer,Nikolay_Davydenko,86,0,1,1,2,0-0,0,14,1,0,,2,1,ND,6 b28 b3 b1 f2 f3 b3 b3 b3 b3w@,,,6b28b3b1f2f3b3b3b3b3w@,,0,,6b28b3b1f2f3b3b3b3b3w@,,1,,1,0,6,,b28b3b1f2f3b3b3b3b3w@,False,False,False,False,True,False,b28b3b1f2f3b3b3b3b3w,b28b3b1f2f3b3b3b3b3,bbbffbbbb,9,2,1,15-0,0,1,2,0,0,1,,,9
16370,20100108,Doha,Roger_Federer,Nikolay_Davydenko,88,0,1,1,2,30-0,0,14,1,0,,2,1,ND,4 f17 f3 s3 b2 f2n@,,,4f17f3s3b2f2n@,,0,,4f17f3s3b2f2n@,,1,,1,0,4,,f17f3s3b2f2n@,False,False,False,False,True,False,f17f3s3b2f2n,f17f3s3b2f2,ffsbf,5,2,1,40-0,0,1,2,0,0,1,,,5
16380,20100108,Doha,Roger_Federer,Nikolay_Davydenko,98,0,1,2,3,30-30,0,16,1,0,,2,1,ND,6 s39 b3 b3 b3 b3w#,,,6s39b3b3b3b3w#,,0,,6s39b3b3b3b3w#,,1,,1,0,6,,s39b3b3b3b3w#,False,False,False,True,False,False,s39b3b3b3b3w,s39b3b3b3b3,sbbbb,5,2,1,40-30,0,2,3,0,0,1,,,5
16388,20100108,Doha,Roger_Federer,Nikolay_Davydenko,106,0,1,3,4,0-0,0,18,1,0,,2,1,ND,6 b27 b3 s2d#,,,6b27b3s2d#,,0,,6b27b3s2d#,,1,,1,0,6,,b27b3s2d#,False,False,False,True,False,False,b27b3s2d,b27b3s2,bbs,3,2,1,15-0,0,3,4,0,0,1,,,3
16390,20100108,Doha,Roger_Federer,Nikolay_Davydenko,108,0,1,3,4,15-15,0,18,1,0,,2,1,ND,5 b28 b3 b2d@,,,5b28b3b2d@,,0,,5b28b3b2d@,,1,,1,0,5,,b28b3b2d@,False,False,False,False,True,False,b28b3b2d,b28b3b2,bbb,3,2,1,30-15,0,3,4,0,0,1,,,3
16404,20100108,Doha,Roger_Federer,Nikolay_Davydenko,122,0,1,4,5,30-0,0,20,1,0,,2,1,ND,4 f18 f1 f3 b3 s3 b3 s3 f+1 l1 o3*,,,4f18f1f3b3s3b3s3f+1l1o3*,,0,,4f18f1f3b3s3b3s3f+1l1o3*,,1,,1,0,4,,f18f1f3b3s3b3s3f+1l1o3*,False,False,True,False,False,False,f18f1f3b3s3b3s3f1l1o3,f18f1f3b3s3b3s3f1l1o3,fffbsbsflo,10,2,1,40-0,0,4,5,0,0,1,,,11
16417,20091108,Basel,Roger_Federer,Novak_Djokovic,12,0,0,1,1,15-15,0,3,1,0,,1,2,RF,6 s28 f1 f2n@,,,6s28f1f2n@,,0,,6s28f1f2n@,,1,,1,0,6,,s28f1f2n@,False,False,False,False,True,False,s28f1f2n,s28f1f2,sff,3,1,1,30-15,0,1,1,0,0,0,,,3
16421,20091108,Basel,Roger_Federer,Novak_Djokovic,16,0,0,2,1,0-0,0,4,1,0,,2,1,ND,4 f28 b1 f1 f3 s3 f1*,,,4f28b1f1f3s3f1*,,0,,4f28b1f1f3s3f1*,,1,,1,0,4,,f28b1f1f3s3f1*,False,False,True,False,False,False,f28b1f1f3s3f1,f28b1f1f3s3f1,fbffsf,6,2,1,15-0,0,2,1,0,0,0,,,7
16426,20091108,Basel,Roger_Federer,Novak_Djokovic,21,0,0,2,2,0-0,0,5,1,0,,1,2,RF,4 f28 f1 f2 f3 s#,,,4f28f1f2f3s#,,0,,4f28f1f2f3s#,,1,,1,0,4,,f28f1f2f3s#,False,False,False,True,False,False,f28f1f2f3s,f28f1f2f3s,ffffs,5,1,1,15-0,0,2,2,0,0,0,,,5
16431,20091108,Basel,Roger_Federer,Novak_Djokovic,26,0,0,3,2,0-0,0,6,1,0,,2,1,ND,6 b18 f1*,,,6b18f1*,,0,,6b18f1*,,1,,1,0,6,,b18f1*,False,False,True,False,False,False,b18f1,b18f1,bf,2,2,1,15-0,0,3,2,0,0,0,,,3
16440,20091108,Basel,Roger_Federer,Novak_Djokovic,35,0,0,4,3,0-0,0,8,1,0,,2,1,ND,4 f28 b2 s2 s3 s1 f1 f2d@,,,4f28b2s2s3s1f1f2d@,,0,,4f28b2s2s3s1f1f2d@,,1,,1,0,4,,f28b2s2s3s1f1f2d@,False,False,False,False,True,False,f28b2s2s3s1f1f2d,f28b2s2s3s1f1f2,fbsssff,7,2,1,15-0,0,4,3,0,0,0,,,7
16445,20091108,Basel,Roger_Federer,Novak_Djokovic,40,0,0,4,4,0-0,0,9,1,0,,1,2,RF,4 r29 f+3 s2 v1 f3w#,,,4r29f+3s2v1f3w#,,0,,4r29f+3s2v1f3w#,,1,,1,0,4,,r29f+3s2v1f3w#,False,False,False,True,False,False,r29f3s2v1f3w,r29f3s2v1f3,rfsvf,5,1,1,15-0,0,4,4,0,0,0,,,5
16453,20091108,Basel,Roger_Federer,Novak_Djokovic,48,0,0,4,5,0-30,0,10,1,0,,2,1,ND,4 f18 f3 s2 f+2 f1w@,,,4f18f3s2f+2f1w@,,0,,4f18f3s2f+2f1w@,,1,,1,0,4,,f18f3s2f+2f1w@,False,False,False,False,True,False,f18f3s2f2f1w,f18f3s2f2f1,ffsff,5,2,1,15-30,0,4,5,0,0,0,,,5
16455,20091108,Basel,Roger_Federer,Novak_Djokovic,50,0,0,4,5,30-30,0,10,1,0,,2,1,ND,4 f28 b2 b2 b3 s3 f3 b3 b3 b2 f2 s2 f3 b2 f2 f2 f2 f3 b3 b3n@,,,4f28b2b2b3s3f3b3b3b2f2s2f3b2f2f2f2f3b3b3n@,,0,,4f28b2b2b3s3f3b3b3b2f2s2f3b2f2f2f2f3b3b3n@,,1,,1,0,4,,f28b2b2b3s3f3b3b3b2f2s2f3b2f2f2f2f3b3b3n@,False,False,False,False,True,False,f28b2b2b3s3f3b3b3b2f2s2f3b2f2f2f2f3b3b3n,f28b2b2b3s3f3b3b3b2f2s2f3b2f2f2f2f3b3b3,fbbbsfbbbfsfbffffbb,19,2,1,40-30,0,4,5,0,0,0,,,19
16461,20091108,Basel,Roger_Federer,Novak_Djokovic,56,0,0,4,5,40-40,0,10,1,0,,2,1,ND,5 s27 f+1 f3n#,,,5s27f+1f3n#,,0,,5s27f+1f3n#,,1,,1,0,5,,s27f+1f3n#,False,False,False,True,False,False,s27f1f3n,s27f1f3,sff,3,2,1,AD-40,0,4,5,0,0,0,,,3
16469,20091108,Basel,Roger_Federer,Novak_Djokovic,64,0,0,4,5,40-40,0,10,1,0,,2,1,ND,4 f38 b3 s3 f3 s2 f3 s3 f3 s3 f3 s2 f2 f1 f1 f1 f3 b3 b3 s2 f+1 f2 v3*,,,4f38b3s3f3s2f3s3f3s3f3s2f2f1f1f1f3b3b3s2f+1f2v3*,,0,,4f38b3s3f3s2f3s3f3s3f3s2f2f1f1f1f3b3b3s2f+1f2v3*,,1,,1,0,4,,f38b3s3f3s2f3s3f3s3f3s2f2f1f1f1f3b3b3s2f+1f2v3*,False,False,True,False,False,False,f38b3s3f3s2f3s3f3s3f3s2f2f1f1f1f3b3b3s2f1f2v3,f38b3s3f3s2f3s3f3s3f3s2f2f1f1f1f3b3b3s2f1f2v3,fbsfsfsfsfsfffffbbsffv,22,2,1,AD-40,0,4,5,0,0,0,,,23
